18008	COMMENT from Bungo21	262	9
18009	COMMENT from MovieBitches	262	4
18010	COMMENT from DevDuck	262	1
18011	COMMENT from DevDuck	262	1
18012	COMMENT from blair walnuts	262	6
18013	COMMENT from TVGry	262	5
18014	COMMENT from Joseph Anderson	262	3
18015	COMMENT from Luxe Alexander	262	7
18016	COMMENT from Luxe Alexander	263	7
18017	COMMENT from TVGry	263	5
18018	COMMENT from NNiezapominajka	263	10
18019	COMMENT from blair walnuts	263	6
18020	COMMENT from Joseph Anderson	263	3
18021	COMMENT from NNiezapominajka	263	10
18022	COMMENT from Bungo21	263	9
18023	COMMENT from NNiezapominajka	263	10
18024	COMMENT from Bungo21	263	9
18025	COMMENT from DevDuck	263	1
18026	COMMENT from TVGry	263	5
14410	COMMENT from DevDuck	119	1
14411	COMMENT from TVGry	119	5
14412	COMMENT from DevDuck	119	1
14413	COMMENT from Bungo21	119	9
14414	COMMENT from Joseph Anderson	119	3
14415	COMMENT from Bungo21	119	9
14416	COMMENT from NNiezapominajka	119	10
14417	COMMENT from Bungo21	119	9
14418	COMMENT from TVGry	119	5
14419	COMMENT from Luxe Alexander	119	7
14420	COMMENT from MovieBitches	119	4
14421	COMMENT from Deligracy	119	8
14422	COMMENT from MovieBitches	119	4
14423	COMMENT from Deligracy	120	8
14424	COMMENT from NNiezapominajka	120	10
14425	COMMENT from DevDuck	120	1
14426	COMMENT from Deligracy	120	8
14427	COMMENT from Deligracy	120	8
14428	COMMENT from Dani	120	2
14429	COMMENT from Dani	120	2
14430	COMMENT from DevDuck	121	1
14431	COMMENT from TVGry	121	5
14432	COMMENT from NNiezapominajka	121	10
14433	COMMENT from Bungo21	121	9
14434	COMMENT from Bungo21	121	9
14435	COMMENT from Dani	121	2
14436	COMMENT from blair walnuts	121	6
14437	COMMENT from Dani	121	2
14438	COMMENT from Joseph Anderson	121	3
14439	COMMENT from Luxe Alexander	121	7
14440	COMMENT from TVGry	122	5
14441	COMMENT from TVGry	122	5
14442	COMMENT from Luxe Alexander	122	7
14443	COMMENT from Bungo21	122	9
14444	COMMENT from TVGry	122	5
14445	COMMENT from DevDuck	122	1
14446	COMMENT from DevDuck	122	1
14447	COMMENT from DevDuck	122	1
14448	COMMENT from MovieBitches	122	4
14449	COMMENT from Dani	122	2
14450	COMMENT from MovieBitches	122	4
14451	COMMENT from Dani	122	2
14452	COMMENT from Dani	122	2
14453	COMMENT from Luxe Alexander	122	7
14454	COMMENT from blair walnuts	122	6
14455	COMMENT from Dani	122	2
14456	COMMENT from blair walnuts	122	6
14457	COMMENT from blair walnuts	122	6
14458	COMMENT from blair walnuts	122	6
14459	COMMENT from NNiezapominajka	122	10
14460	COMMENT from blair walnuts	122	6
14461	COMMENT from blair walnuts	122	6
14462	COMMENT from Luxe Alexander	122	7
14463	COMMENT from blair walnuts	122	6
14464	COMMENT from Dani	122	2
14465	COMMENT from Bungo21	122	9
14466	COMMENT from Deligracy	122	8
14467	COMMENT from blair walnuts	122	6
14468	COMMENT from Dani	122	2
14469	COMMENT from blair walnuts	122	6
14470	COMMENT from DevDuck	122	1
14471	COMMENT from Bungo21	122	9
14472	COMMENT from Joseph Anderson	122	3
14473	COMMENT from Joseph Anderson	122	3
14474	COMMENT from Luxe Alexander	122	7
14475	COMMENT from Luxe Alexander	123	7
14476	COMMENT from Dani	123	2
14477	COMMENT from Deligracy	123	8
14478	COMMENT from blair walnuts	123	6
14479	COMMENT from DevDuck	123	1
14480	COMMENT from NNiezapominajka	123	10
14481	COMMENT from Luxe Alexander	123	7
14482	COMMENT from DevDuck	123	1
14483	COMMENT from NNiezapominajka	123	10
14484	COMMENT from DevDuck	123	1
14485	COMMENT from Bungo21	123	9
14486	COMMENT from Deligracy	123	8
14487	COMMENT from Deligracy	123	8
15568	COMMENT from Deligracy	164	8
15569	COMMENT from Luxe Alexander	164	7
15570	COMMENT from Bungo21	164	9
15571	COMMENT from MovieBitches	164	4
15572	COMMENT from DevDuck	164	1
15573	COMMENT from MovieBitches	164	4
15574	COMMENT from Joseph Anderson	164	3
15575	COMMENT from Deligracy	164	8
15576	COMMENT from NNiezapominajka	164	10
15577	COMMENT from Luxe Alexander	164	7
15578	COMMENT from Joseph Anderson	164	3
15579	COMMENT from Joseph Anderson	164	3
15580	COMMENT from MovieBitches	164	4
15581	COMMENT from Bungo21	164	9
15582	COMMENT from NNiezapominajka	164	10
15583	COMMENT from NNiezapominajka	164	10
15584	COMMENT from Deligracy	164	8
15585	COMMENT from DevDuck	164	1
15586	COMMENT from Luxe Alexander	164	7
15587	COMMENT from blair walnuts	164	6
15588	COMMENT from NNiezapominajka	164	10
15589	COMMENT from TVGry	164	5
15590	COMMENT from Deligracy	164	8
15591	COMMENT from Luxe Alexander	164	7
15592	COMMENT from DevDuck	164	1
15593	COMMENT from TVGry	164	5
15594	COMMENT from Joseph Anderson	164	3
15595	COMMENT from DevDuck	165	1
15596	COMMENT from MovieBitches	165	4
15597	COMMENT from NNiezapominajka	165	10
15598	COMMENT from TVGry	165	5
15599	COMMENT from Luxe Alexander	165	7
15600	COMMENT from Bungo21	165	9
15601	COMMENT from Joseph Anderson	165	3
15602	COMMENT from blair walnuts	165	6
15603	COMMENT from MovieBitches	165	4
15604	COMMENT from DevDuck	165	1
15605	COMMENT from TVGry	165	5
15606	COMMENT from Luxe Alexander	165	7
15607	COMMENT from TVGry	165	5
15608	COMMENT from DevDuck	165	1
15609	COMMENT from Joseph Anderson	165	3
15610	COMMENT from MovieBitches	165	4
15611	COMMENT from Bungo21	165	9
15612	COMMENT from DevDuck	165	1
15613	COMMENT from TVGry	165	5
15614	COMMENT from Bungo21	165	9
15615	COMMENT from Deligracy	165	8
15616	COMMENT from TVGry	165	5
15617	COMMENT from TVGry	165	5
15618	COMMENT from MovieBitches	165	4
15619	COMMENT from TVGry	165	5
15620	COMMENT from NNiezapominajka	165	10
15621	COMMENT from MovieBitches	165	4
15622	COMMENT from Joseph Anderson	165	3
15623	COMMENT from NNiezapominajka	165	10
15624	COMMENT from Joseph Anderson	165	3
15625	COMMENT from Luxe Alexander	165	7
15626	COMMENT from Luxe Alexander	165	7
15627	COMMENT from Deligracy	165	8
15628	COMMENT from Deligracy	165	8
15629	COMMENT from NNiezapominajka	165	10
15630	COMMENT from TVGry	165	5
15631	COMMENT from MovieBitches	165	4
15632	COMMENT from NNiezapominajka	165	10
15633	COMMENT from NNiezapominajka	165	10
15634	COMMENT from NNiezapominajka	165	10
15635	COMMENT from TVGry	165	5
15636	COMMENT from Deligracy	165	8
15637	COMMENT from Dani	165	2
15638	COMMENT from Dani	165	2
15639	COMMENT from DevDuck	166	1
15640	COMMENT from blair walnuts	166	6
15641	COMMENT from Joseph Anderson	166	3
15642	COMMENT from NNiezapominajka	166	10
15643	COMMENT from MovieBitches	166	4
16799	COMMENT from Dani	212	2
16800	COMMENT from TVGry	212	5
16801	COMMENT from Luxe Alexander	212	7
16802	COMMENT from Deligracy	212	8
16803	COMMENT from Dani	212	2
16804	COMMENT from TVGry	212	5
16805	COMMENT from Joseph Anderson	212	3
16806	COMMENT from blair walnuts	212	6
16807	COMMENT from Dani	212	2
16808	COMMENT from NNiezapominajka	212	10
16809	COMMENT from Joseph Anderson	212	3
16810	COMMENT from TVGry	212	5
16811	COMMENT from blair walnuts	212	6
16812	COMMENT from Dani	212	2
16813	COMMENT from MovieBitches	213	4
16814	COMMENT from blair walnuts	213	6
16815	COMMENT from blair walnuts	213	6
16816	COMMENT from Luxe Alexander	213	7
16817	COMMENT from Deligracy	213	8
16818	COMMENT from Bungo21	213	9
16819	COMMENT from Bungo21	213	9
16820	COMMENT from Dani	213	2
16821	COMMENT from TVGry	213	5
16822	COMMENT from TVGry	213	5
16823	COMMENT from Dani	213	2
16824	COMMENT from Deligracy	213	8
16825	COMMENT from MovieBitches	213	4
16826	COMMENT from Bungo21	213	9
16827	COMMENT from NNiezapominajka	213	10
16828	COMMENT from MovieBitches	213	4
16829	COMMENT from NNiezapominajka	213	10
16830	COMMENT from Bungo21	213	9
16831	COMMENT from TVGry	213	5
16832	COMMENT from Deligracy	213	8
16833	COMMENT from NNiezapominajka	213	10
16834	COMMENT from Bungo21	213	9
16835	COMMENT from NNiezapominajka	213	10
16836	COMMENT from MovieBitches	214	4
16837	COMMENT from MovieBitches	214	4
16838	COMMENT from DevDuck	214	1
16839	COMMENT from Deligracy	214	8
16840	COMMENT from MovieBitches	214	4
16841	COMMENT from TVGry	214	5
16842	COMMENT from NNiezapominajka	214	10
16843	COMMENT from TVGry	214	5
16844	COMMENT from NNiezapominajka	214	10
16845	COMMENT from Joseph Anderson	214	3
16846	COMMENT from DevDuck	214	1
16847	COMMENT from Deligracy	214	8
16848	COMMENT from MovieBitches	214	4
16849	COMMENT from blair walnuts	214	6
16850	COMMENT from TVGry	214	5
16851	COMMENT from NNiezapominajka	214	10
16852	COMMENT from TVGry	214	5
16853	COMMENT from MovieBitches	214	4
16854	COMMENT from TVGry	214	5
16855	COMMENT from Luxe Alexander	214	7
16856	COMMENT from blair walnuts	214	6
16857	COMMENT from Luxe Alexander	214	7
16858	COMMENT from TVGry	214	5
16859	COMMENT from TVGry	214	5
16860	COMMENT from Bungo21	214	9
16861	COMMENT from Luxe Alexander	214	7
16862	COMMENT from MovieBitches	214	4
16863	COMMENT from blair walnuts	214	6
16864	COMMENT from MovieBitches	214	4
16865	COMMENT from Dani	214	2
16866	COMMENT from MovieBitches	214	4
16867	COMMENT from blair walnuts	214	6
16868	COMMENT from blair walnuts	214	6
16869	COMMENT from Bungo21	214	9
16870	COMMENT from MovieBitches	214	4
16871	COMMENT from Luxe Alexander	214	7
16872	COMMENT from DevDuck	215	1
16873	COMMENT from Dani	215	2
16874	COMMENT from Dani	215	2
16875	COMMENT from Deligracy	215	8
18027	COMMENT from Luxe Alexander	263	7
18028	COMMENT from Dani	263	2
18029	COMMENT from Luxe Alexander	263	7
18030	COMMENT from DevDuck	263	1
18031	COMMENT from Joseph Anderson	263	3
18032	COMMENT from Luxe Alexander	263	7
18033	COMMENT from TVGry	263	5
18034	COMMENT from Bungo21	263	9
18035	COMMENT from Joseph Anderson	263	3
18036	COMMENT from Bungo21	263	9
18037	COMMENT from Joseph Anderson	263	3
18038	COMMENT from TVGry	263	5
18039	COMMENT from Dani	263	2
18040	COMMENT from blair walnuts	263	6
18041	COMMENT from Bungo21	263	9
18042	COMMENT from NNiezapominajka	263	10
18043	COMMENT from NNiezapominajka	263	10
18044	COMMENT from NNiezapominajka	263	10
18045	COMMENT from DevDuck	263	1
18046	COMMENT from Dani	263	2
18047	COMMENT from MovieBitches	263	4
18048	COMMENT from Dani	263	2
18049	COMMENT from blair walnuts	263	6
18050	COMMENT from blair walnuts	263	6
18051	COMMENT from Bungo21	263	9
18052	COMMENT from DevDuck	263	1
18053	COMMENT from DevDuck	263	1
18054	COMMENT from Dani	264	2
18055	COMMENT from Deligracy	264	8
18056	COMMENT from DevDuck	264	1
18057	COMMENT from NNiezapominajka	264	10
18058	COMMENT from DevDuck	264	1
18059	COMMENT from TVGry	264	5
18060	COMMENT from TVGry	264	5
18061	COMMENT from MovieBitches	264	4
18062	COMMENT from DevDuck	264	1
18063	COMMENT from Luxe Alexander	264	7
18064	COMMENT from Bungo21	265	9
18065	COMMENT from Bungo21	265	9
18066	COMMENT from DevDuck	265	1
18067	COMMENT from blair walnuts	265	6
18068	COMMENT from NNiezapominajka	265	10
18069	COMMENT from TVGry	265	5
18070	COMMENT from Joseph Anderson	265	3
18071	COMMENT from Dani	265	2
18072	COMMENT from Bungo21	265	9
18073	COMMENT from Joseph Anderson	265	3
18074	COMMENT from DevDuck	265	1
18075	COMMENT from Dani	265	2
18076	COMMENT from blair walnuts	265	6
18077	COMMENT from Luxe Alexander	265	7
18078	COMMENT from Deligracy	265	8
18079	COMMENT from NNiezapominajka	265	10
18080	COMMENT from Joseph Anderson	265	3
18081	COMMENT from Luxe Alexander	265	7
18082	COMMENT from Joseph Anderson	265	3
18083	COMMENT from Luxe Alexander	265	7
18084	COMMENT from Dani	265	2
18085	COMMENT from TVGry	265	5
18086	COMMENT from blair walnuts	265	6
18087	COMMENT from blair walnuts	265	6
18088	COMMENT from NNiezapominajka	265	10
18089	COMMENT from blair walnuts	265	6
18090	COMMENT from blair walnuts	265	6
18091	COMMENT from NNiezapominajka	265	10
18092	COMMENT from TVGry	265	5
18093	COMMENT from Dani	265	2
18094	COMMENT from NNiezapominajka	265	10
18095	COMMENT from Deligracy	265	8
18096	COMMENT from NNiezapominajka	265	10
18097	COMMENT from TVGry	265	5
18098	COMMENT from blair walnuts	266	6
18099	COMMENT from blair walnuts	266	6
18100	COMMENT from MovieBitches	266	4
18101	COMMENT from Luxe Alexander	266	7
18102	COMMENT from Luxe Alexander	266	7
18103	COMMENT from TVGry	266	5
14488	COMMENT from NNiezapominajka	123	10
14489	COMMENT from DevDuck	123	1
14490	COMMENT from TVGry	123	5
14491	COMMENT from Bungo21	123	9
14492	COMMENT from Deligracy	123	8
14493	COMMENT from TVGry	123	5
14494	COMMENT from Joseph Anderson	123	3
14495	COMMENT from MovieBitches	123	4
14496	COMMENT from Deligracy	123	8
14497	COMMENT from DevDuck	123	1
14498	COMMENT from Deligracy	123	8
14499	COMMENT from Joseph Anderson	123	3
14500	COMMENT from Deligracy	123	8
14501	COMMENT from Dani	123	2
14502	COMMENT from Joseph Anderson	123	3
14503	COMMENT from TVGry	123	5
14504	COMMENT from NNiezapominajka	123	10
14505	COMMENT from Deligracy	123	8
14506	COMMENT from Deligracy	123	8
14507	COMMENT from Bungo21	123	9
14508	COMMENT from Deligracy	124	8
14509	COMMENT from Bungo21	124	9
14510	COMMENT from Dani	124	2
14511	COMMENT from Joseph Anderson	124	3
14512	COMMENT from DevDuck	124	1
14513	COMMENT from DevDuck	124	1
14514	COMMENT from DevDuck	124	1
14515	COMMENT from Dani	124	2
14516	COMMENT from Dani	124	2
14517	COMMENT from DevDuck	124	1
14518	COMMENT from NNiezapominajka	124	10
14519	COMMENT from TVGry	124	5
14520	COMMENT from Deligracy	124	8
14521	COMMENT from blair walnuts	124	6
14522	COMMENT from Deligracy	124	8
14523	COMMENT from NNiezapominajka	125	10
14524	COMMENT from Joseph Anderson	125	3
14525	COMMENT from Luxe Alexander	125	7
14526	COMMENT from Dani	125	2
14527	COMMENT from MovieBitches	125	4
14528	COMMENT from TVGry	125	5
14529	COMMENT from MovieBitches	125	4
14530	COMMENT from Joseph Anderson	125	3
14531	COMMENT from NNiezapominajka	125	10
14532	COMMENT from TVGry	125	5
14533	COMMENT from MovieBitches	125	4
14534	COMMENT from DevDuck	125	1
14535	COMMENT from Luxe Alexander	125	7
14536	COMMENT from Luxe Alexander	125	7
14537	COMMENT from TVGry	125	5
14538	COMMENT from blair walnuts	125	6
14539	COMMENT from Dani	125	2
14540	COMMENT from Luxe Alexander	125	7
14541	COMMENT from Deligracy	125	8
14542	COMMENT from NNiezapominajka	125	10
14543	COMMENT from Joseph Anderson	125	3
14544	COMMENT from Joseph Anderson	125	3
14545	COMMENT from DevDuck	125	1
14546	COMMENT from NNiezapominajka	125	10
14547	COMMENT from Deligracy	125	8
14548	COMMENT from Dani	125	2
14549	COMMENT from Luxe Alexander	125	7
14550	COMMENT from DevDuck	125	1
14551	COMMENT from blair walnuts	125	6
14552	COMMENT from MovieBitches	125	4
14553	COMMENT from MovieBitches	125	4
14554	COMMENT from Joseph Anderson	125	3
14555	COMMENT from Joseph Anderson	125	3
14556	COMMENT from MovieBitches	125	4
14557	COMMENT from DevDuck	125	1
14558	COMMENT from Deligracy	125	8
14559	COMMENT from Bungo21	125	9
14560	COMMENT from Bungo21	125	9
14561	COMMENT from DevDuck	125	1
14562	COMMENT from Joseph Anderson	126	3
14563	COMMENT from Joseph Anderson	126	3
14564	COMMENT from TVGry	126	5
15644	COMMENT from blair walnuts	166	6
15645	COMMENT from Bungo21	166	9
15646	COMMENT from DevDuck	166	1
15647	COMMENT from DevDuck	166	1
15648	COMMENT from TVGry	166	5
15649	COMMENT from Joseph Anderson	166	3
15650	COMMENT from NNiezapominajka	166	10
15651	COMMENT from MovieBitches	166	4
15652	COMMENT from MovieBitches	166	4
15653	COMMENT from DevDuck	166	1
15654	COMMENT from NNiezapominajka	166	10
15655	COMMENT from Dani	166	2
15656	COMMENT from Joseph Anderson	166	3
15657	COMMENT from Luxe Alexander	166	7
15658	COMMENT from DevDuck	166	1
15659	COMMENT from Luxe Alexander	166	7
15660	COMMENT from DevDuck	167	1
15661	COMMENT from TVGry	167	5
15662	COMMENT from MovieBitches	167	4
15663	COMMENT from Luxe Alexander	167	7
15664	COMMENT from TVGry	167	5
15665	COMMENT from Joseph Anderson	167	3
15666	COMMENT from Bungo21	167	9
15667	COMMENT from Deligracy	167	8
15668	COMMENT from Dani	167	2
15669	COMMENT from Dani	167	2
15670	COMMENT from blair walnuts	167	6
15671	COMMENT from Joseph Anderson	167	3
15672	COMMENT from Bungo21	167	9
15673	COMMENT from blair walnuts	167	6
15674	COMMENT from blair walnuts	167	6
15675	COMMENT from Deligracy	167	8
15676	COMMENT from Joseph Anderson	167	3
15677	COMMENT from DevDuck	167	1
15678	COMMENT from Dani	168	2
15679	COMMENT from Dani	168	2
15680	COMMENT from MovieBitches	168	4
15681	COMMENT from blair walnuts	168	6
15682	COMMENT from blair walnuts	168	6
15683	COMMENT from blair walnuts	168	6
15684	COMMENT from MovieBitches	168	4
15685	COMMENT from TVGry	168	5
15686	COMMENT from blair walnuts	168	6
15687	COMMENT from Luxe Alexander	168	7
15688	COMMENT from MovieBitches	168	4
15689	COMMENT from TVGry	168	5
15690	COMMENT from NNiezapominajka	168	10
15691	COMMENT from Joseph Anderson	168	3
15692	COMMENT from Dani	168	2
15693	COMMENT from Dani	168	2
15694	COMMENT from Bungo21	168	9
15695	COMMENT from NNiezapominajka	168	10
15696	COMMENT from Dani	168	2
15697	COMMENT from NNiezapominajka	168	10
15698	COMMENT from Luxe Alexander	168	7
15699	COMMENT from NNiezapominajka	168	10
15700	COMMENT from DevDuck	168	1
15701	COMMENT from Luxe Alexander	168	7
15702	COMMENT from DevDuck	168	1
15703	COMMENT from NNiezapominajka	168	10
15704	COMMENT from MovieBitches	169	4
15705	COMMENT from DevDuck	169	1
15706	COMMENT from Dani	169	2
15707	COMMENT from Dani	169	2
15708	COMMENT from Deligracy	169	8
15709	COMMENT from NNiezapominajka	169	10
15710	COMMENT from MovieBitches	169	4
15711	COMMENT from Bungo21	169	9
15712	COMMENT from Luxe Alexander	169	7
15713	COMMENT from Dani	169	2
15714	COMMENT from DevDuck	169	1
15715	COMMENT from DevDuck	169	1
15716	COMMENT from Deligracy	169	8
15717	COMMENT from MovieBitches	169	4
15718	COMMENT from Luxe Alexander	169	7
15719	COMMENT from Bungo21	169	9
15720	COMMENT from Dani	169	2
16876	COMMENT from Joseph Anderson	215	3
16877	COMMENT from Bungo21	215	9
16878	COMMENT from TVGry	215	5
16879	COMMENT from Deligracy	215	8
16880	COMMENT from Luxe Alexander	215	7
16881	COMMENT from Deligracy	215	8
16882	COMMENT from Luxe Alexander	215	7
16883	COMMENT from Dani	215	2
16884	COMMENT from Bungo21	215	9
16885	COMMENT from Luxe Alexander	215	7
16886	COMMENT from blair walnuts	215	6
16887	COMMENT from TVGry	216	5
16888	COMMENT from Dani	216	2
16889	COMMENT from MovieBitches	216	4
16890	COMMENT from NNiezapominajka	216	10
16891	COMMENT from Joseph Anderson	217	3
16892	COMMENT from Dani	217	2
16893	COMMENT from DevDuck	217	1
16894	COMMENT from Dani	217	2
16895	COMMENT from Deligracy	217	8
16896	COMMENT from NNiezapominajka	217	10
16897	COMMENT from Deligracy	217	8
16898	COMMENT from NNiezapominajka	217	10
16899	COMMENT from Joseph Anderson	217	3
16900	COMMENT from Luxe Alexander	217	7
16901	COMMENT from Luxe Alexander	217	7
16902	COMMENT from DevDuck	217	1
16903	COMMENT from Deligracy	217	8
16904	COMMENT from Deligracy	217	8
16905	COMMENT from TVGry	217	5
16906	COMMENT from Dani	217	2
16907	COMMENT from MovieBitches	217	4
16908	COMMENT from TVGry	217	5
16909	COMMENT from Joseph Anderson	217	3
16910	COMMENT from Dani	217	2
16911	COMMENT from Joseph Anderson	217	3
16912	COMMENT from Luxe Alexander	217	7
16913	COMMENT from Dani	217	2
16914	COMMENT from TVGry	217	5
16915	COMMENT from Luxe Alexander	217	7
16916	COMMENT from Dani	217	2
16917	COMMENT from blair walnuts	217	6
16918	COMMENT from Bungo21	217	9
16919	COMMENT from Dani	217	2
16920	COMMENT from MovieBitches	217	4
16921	COMMENT from Dani	217	2
16922	COMMENT from TVGry	217	5
16923	COMMENT from blair walnuts	217	6
16924	COMMENT from Joseph Anderson	217	3
16925	COMMENT from TVGry	217	5
16926	COMMENT from Bungo21	217	9
16927	COMMENT from NNiezapominajka	217	10
16928	COMMENT from MovieBitches	217	4
16929	COMMENT from Bungo21	217	9
16930	COMMENT from TVGry	217	5
16931	COMMENT from DevDuck	218	1
16932	COMMENT from blair walnuts	218	6
16933	COMMENT from Deligracy	218	8
16934	COMMENT from Joseph Anderson	218	3
16935	COMMENT from Bungo21	218	9
16936	COMMENT from Deligracy	218	8
16937	COMMENT from DevDuck	218	1
16938	COMMENT from TVGry	218	5
16939	COMMENT from Joseph Anderson	218	3
16940	COMMENT from TVGry	218	5
16941	COMMENT from Deligracy	218	8
16942	COMMENT from MovieBitches	218	4
16943	COMMENT from Deligracy	218	8
16944	COMMENT from Luxe Alexander	218	7
16945	COMMENT from Bungo21	218	9
16946	COMMENT from TVGry	218	5
16947	COMMENT from Bungo21	218	9
16948	COMMENT from Joseph Anderson	218	3
16949	COMMENT from MovieBitches	218	4
16950	COMMENT from Luxe Alexander	218	7
16951	COMMENT from MovieBitches	218	4
16952	COMMENT from NNiezapominajka	218	10
18104	COMMENT from DevDuck	266	1
18796	COMMENT from Dani	298	2
18797	COMMENT from blair walnuts	298	6
18798	COMMENT from DevDuck	298	1
18799	COMMENT from Luxe Alexander	298	7
18800	COMMENT from Joseph Anderson	298	3
18801	COMMENT from Bungo21	298	9
18802	COMMENT from MovieBitches	298	4
18803	COMMENT from NNiezapominajka	298	10
18804	COMMENT from TVGry	298	5
18805	COMMENT from Bungo21	298	9
18806	COMMENT from Bungo21	298	9
18807	COMMENT from Luxe Alexander	298	7
18808	COMMENT from Dani	298	2
18809	COMMENT from Dani	298	2
18810	COMMENT from TVGry	298	5
18811	COMMENT from MovieBitches	298	4
18812	COMMENT from TVGry	298	5
18813	COMMENT from Deligracy	298	8
18814	COMMENT from Deligracy	299	8
18815	COMMENT from Deligracy	299	8
18816	COMMENT from Dani	299	2
18817	COMMENT from Dani	299	2
18818	COMMENT from TVGry	299	5
18819	COMMENT from Dani	299	2
18820	COMMENT from Joseph Anderson	299	3
18821	COMMENT from MovieBitches	299	4
18822	COMMENT from DevDuck	299	1
18823	COMMENT from Bungo21	299	9
18824	COMMENT from MovieBitches	299	4
18825	COMMENT from NNiezapominajka	299	10
18826	COMMENT from MovieBitches	299	4
18827	COMMENT from Luxe Alexander	299	7
18828	COMMENT from Deligracy	299	8
18829	COMMENT from MovieBitches	299	4
18830	COMMENT from Luxe Alexander	299	7
18831	COMMENT from TVGry	299	5
18832	COMMENT from blair walnuts	299	6
18833	COMMENT from Dani	299	2
18834	COMMENT from Deligracy	299	8
18835	COMMENT from MovieBitches	299	4
18836	COMMENT from TVGry	299	5
18837	COMMENT from MovieBitches	299	4
18838	COMMENT from TVGry	299	5
18839	COMMENT from NNiezapominajka	299	10
18840	COMMENT from blair walnuts	299	6
18841	COMMENT from NNiezapominajka	299	10
18842	COMMENT from TVGry	299	5
18843	COMMENT from DevDuck	299	1
18844	COMMENT from Bungo21	299	9
18845	COMMENT from Bungo21	299	9
18846	COMMENT from MovieBitches	299	4
18847	COMMENT from Joseph Anderson	299	3
18848	COMMENT from Luxe Alexander	299	7
18849	COMMENT from Deligracy	299	8
18850	COMMENT from TVGry	299	5
18851	COMMENT from Deligracy	299	8
18852	COMMENT from Deligracy	299	8
18853	COMMENT from Luxe Alexander	299	7
18854	COMMENT from MovieBitches	299	4
18855	COMMENT from Joseph Anderson	299	3
18856	COMMENT from Joseph Anderson	299	3
18857	COMMENT from blair walnuts	301	6
18858	COMMENT from TVGry	301	5
18859	COMMENT from TVGry	301	5
18860	COMMENT from Luxe Alexander	301	7
18861	COMMENT from Bungo21	301	9
18862	COMMENT from Dani	301	2
18863	COMMENT from Deligracy	301	8
18864	COMMENT from Dani	301	2
18865	COMMENT from Bungo21	301	9
18866	COMMENT from blair walnuts	301	6
18867	COMMENT from Dani	301	2
18868	COMMENT from Dani	301	2
18869	COMMENT from Luxe Alexander	301	7
18870	COMMENT from Dani	301	2
18871	COMMENT from Bungo21	301	9
18872	COMMENT from DevDuck	301	1
14565	COMMENT from blair walnuts	126	6
14566	COMMENT from Dani	126	2
14567	COMMENT from Luxe Alexander	126	7
14568	COMMENT from Luxe Alexander	126	7
14569	COMMENT from Luxe Alexander	126	7
14570	COMMENT from Bungo21	126	9
14571	COMMENT from DevDuck	126	1
14572	COMMENT from TVGry	126	5
14573	COMMENT from Deligracy	126	8
14574	COMMENT from Luxe Alexander	126	7
14575	COMMENT from blair walnuts	126	6
14576	COMMENT from DevDuck	126	1
14577	COMMENT from Joseph Anderson	126	3
14578	COMMENT from Dani	126	2
14579	COMMENT from Dani	126	2
14580	COMMENT from Bungo21	126	9
14581	COMMENT from NNiezapominajka	126	10
14582	COMMENT from blair walnuts	126	6
14583	COMMENT from Bungo21	126	9
14584	COMMENT from Luxe Alexander	126	7
14585	COMMENT from Luxe Alexander	126	7
14586	COMMENT from NNiezapominajka	126	10
14587	COMMENT from blair walnuts	126	6
14588	COMMENT from blair walnuts	126	6
14589	COMMENT from Joseph Anderson	126	3
14590	COMMENT from blair walnuts	126	6
14591	COMMENT from blair walnuts	126	6
14592	COMMENT from Deligracy	126	8
14593	COMMENT from MovieBitches	126	4
14594	COMMENT from Deligracy	126	8
14595	COMMENT from Luxe Alexander	126	7
14596	COMMENT from MovieBitches	126	4
14597	COMMENT from DevDuck	126	1
14598	COMMENT from Dani	126	2
14599	COMMENT from Joseph Anderson	126	3
14600	COMMENT from DevDuck	126	1
14601	COMMENT from NNiezapominajka	126	10
14602	COMMENT from Bungo21	126	9
14603	COMMENT from Deligracy	126	8
14604	COMMENT from Dani	126	2
14605	COMMENT from DevDuck	126	1
14606	COMMENT from TVGry	126	5
14607	COMMENT from NNiezapominajka	127	10
14608	COMMENT from Joseph Anderson	127	3
14609	COMMENT from Dani	127	2
14610	COMMENT from NNiezapominajka	127	10
14611	COMMENT from blair walnuts	127	6
14612	COMMENT from NNiezapominajka	127	10
14613	COMMENT from NNiezapominajka	127	10
14614	COMMENT from blair walnuts	127	6
14615	COMMENT from MovieBitches	127	4
14616	COMMENT from NNiezapominajka	127	10
14617	COMMENT from Joseph Anderson	127	3
14618	COMMENT from Joseph Anderson	127	3
14619	COMMENT from DevDuck	127	1
14620	COMMENT from Dani	127	2
14621	COMMENT from Joseph Anderson	127	3
14622	COMMENT from blair walnuts	127	6
14623	COMMENT from Deligracy	127	8
14624	COMMENT from Joseph Anderson	127	3
14625	COMMENT from NNiezapominajka	127	10
14626	COMMENT from Bungo21	127	9
14627	COMMENT from Bungo21	127	9
14628	COMMENT from blair walnuts	127	6
14629	COMMENT from Dani	127	2
14630	COMMENT from DevDuck	127	1
14631	COMMENT from TVGry	127	5
14632	COMMENT from Dani	127	2
14633	COMMENT from Luxe Alexander	127	7
14634	COMMENT from MovieBitches	127	4
14635	COMMENT from MovieBitches	127	4
14636	COMMENT from Luxe Alexander	127	7
14637	COMMENT from Dani	127	2
